game_id,did_home_win,conference_game,neutral_site,season,week,away_l3g_avg_points,away_l5g_avg_points,away_l7g_avg_points,home_l3g_avg_points,home_l5g_avg_points,home_l7g_avg_points,home_l3g_avg_spread,home_l5g_avg_spread,home_l7g_avg_spread,away_l3g_avg_spread,away_l5g_avg_spread,away_l7g_avg_spread,home_l3g_opp_avg_points,home_l5g_opp_avg_points,home_l7g_opp_avg_points,away_l3g_opp_avg_points,away_l5g_opp_avg_points,away_l7g_opp_avg_points,home_l3g_opp_avg_spread,home_l5g_opp_avg_spread,home_l7g_opp_avg_spread,away_l3g_opp_avg_spread,away_l5g_opp_avg_spread,away_l7g_opp_avg_spread,season_type_postseason,season_type_regular,away_conference_ACC,away_conference_American Athletic,away_conference_Big 12,away_conference_Big East,away_conference_Big Ten,away_conference_Conference USA,away_conference_FBS Independents,away_conference_FCS,away_conference_Mid-American,away_conference_Mountain West,away_conference_Pac-12,away_conference_SEC,away_conference_Sun Belt,away_conference_Western Athletic,home_conference_ACC,home_conference_American Athletic,home_conference_Big 12,home_conference_Big East,home_conference_Big Ten,home_conference_Conference USA,home_conference_FBS Independents,home_conference_FCS,home_conference_Mid-American,home_conference_Mountain West,home_conference_Pac-12,home_conference_SEC,home_conference_Sun Belt,home_conference_Western Athletic
54,TRUE,FALSE,TRUE,2011,1,33,30.4,29.42857143,39,41,38.71428571,8,8.4,4.714285714,1,-1.8,-1.714285714,31,32.6,34,31,31.2,30.14285714,-9,-9.4,-5.714285714,-2,0.8,0.714285714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,TRUE,FALSE,FALSE,2011,1,2,4,6.428571429,47,49.6,48.85714286,21,28.6,26.14285714,-42,-44.4,-42.57142857,26,21,22.71428571,43,47.4,48,-22,-29.6,-27.14285714,41,43.4,41.57142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,TRUE,FALSE,FALSE,2011,1,19,17.4,14.28571429,33,34.4,36,19.66666667,22.6,24.71428571,-25.33333333,-30.8,-34.57142857,13.33333333,11.8,11.28571429,43.33333333,47.2,47.85714286,-20.66666667,-23.6,-25.71428571,24.33333333,29.8,33.57142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,TRUE,FALSE,FALSE,2011,1,24,25,23,22.33333333,23.4,23.28571429,0.666666667,4.4,3.428571429,-9.666666667,-5.2,-4.571428571,21.66666667,19,19.85714286,32.66666667,29.2,26.57142857,-1.666666667,-5.4,-4.428571429,8.666666667,4.2,3.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,FALSE,FALSE,FALSE,2011,1,23.66666667,21,21,18,25.8,25.42857143,-18.66666667,-5.4,-10.28571429,-14.66666667,-16,-14.85714286,36.66666667,31.2,35.71428571,37.33333333,36,34.85714286,17.66666667,4.4,9.285714286,13.66666667,15,13.85714286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,TRUE,FALSE,FALSE,2011,1,10,10.8,14.42857143,33.33333333,36.6,34.42857143,-0.666666667,13.6,7.142857143,-25.66666667,-28.6,-20,34,23,27.28571429,34.66666667,38.4,33.42857143,-0.333333333,-14.6,-8.142857143,24.66666667,27.6,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,TRUE,FALSE,FALSE,2011,1,26.33333333,34.6,34.71428571,29,31.6,34.71428571,1.666666667,7.2,14.28571429,-27,-21.8,-17.14285714,27.33333333,24.4,20.42857143,52.33333333,55.4,50.85714286,-2.666666667,-8.2,-15.28571429,26,20.8,16.14285714,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61,TRUE,FALSE,FALSE,2011,1,21,18.8,20.71428571,33,37.6,32.28571429,6.666666667,14.2,7.142857143,-13.33333333,-13.8,-10.14285714,26.33333333,23.4,25.14285714,33.33333333,31.6,29.85714286,-7.666666667,-15.2,-8.142857143,12.33333333,12.8,9.142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62,TRUE,FALSE,FALSE,2011,1,13.66666667,11.4,8.142857143,15,21.4,21.57142857,-13.66666667,-12.6,-8.857142857,-30,-33.8,-43.28571429,28.66666667,34,30.42857143,42.66666667,44.2,50.42857143,12.66666667,11.6,7.857142857,29,32.8,42.28571429,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63,TRUE,FALSE,TRUE,2011,1,37.33333333,32.2,34.42857143,43,42.6,45.71428571,27.33333333,26.4,28.57142857,16,8.2,10.28571429,15.66666667,16.2,17.14285714,20.33333333,23,23.14285714,-28.33333333,-27.4,-29.57142857,-17,-9.2,-11.28571429,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64,TRUE,FALSE,FALSE,2011,1,26,19,17.85714286,34.66666667,35.6,37.28571429,-0.666666667,-0.6,8,-6.333333333,-12,-14.42857143,35.33333333,36.2,29.28571429,31.33333333,30,31.28571429,-0.333333333,-0.4,-9,5.333333333,11,13.42857143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65,FALSE,FALSE,FALSE,2011,1,44.33333333,35.6,37,21.66666667,28.6,33.42857143,15,21.2,20.71428571,13,6.2,9.285714286,6.666666667,7.4,12.71428571,30.33333333,28.4,26.71428571,-16,-22.2,-21.71428571,-14,-7.2,-10.28571429,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66,FALSE,FALSE,FALSE,2011,1,40.33333333,32.4,31.42857143,23.66666667,26.6,30.42857143,-2.333333333,-3.6,-3.857142857,17.66666667,7.8,6.285714286,26,30.2,34.28571429,21.66666667,23.6,24.14285714,1.333333333,2.6,2.857142857,-18.66666667,-8.8,-7.285714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,TRUE,FALSE,FALSE,2011,1,25.33333333,23.4,23.85714286,40.66666667,49.4,47.85714286,14.33333333,27.6,24,-10.66666667,-7.4,-10.42857143,26.33333333,21.8,23.85714286,35,29.8,33.28571429,-15.33333333,-28.6,-25,9.666666667,6.4,9.428571429,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,TRUE,FALSE,FALSE,2011,1,5.666666667,11.2,13.71428571,19.33333333,23,22,-12.66666667,-10.4,-14.28571429,-31,-20.2,-13.42857143,32,33.4,36.28571429,35.66666667,30.4,26.14285714,11.66666667,9.4,13.28571429,30,19.2,12.42857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,TRUE,FALSE,FALSE,2011,1,10,8.6,9,35.66666667,33,32,25.66666667,17.6,15.85714286,-17.66666667,-22.6,-30,10,15.4,16.14285714,26.66666667,30.2,38,-26.66666667,-18.6,-16.85714286,16.66666667,21.6,29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70,TRUE,FALSE,FALSE,2011,1,25,24.8,22.57142857,37.66666667,34.4,32.14285714,23.66666667,20,16,0,8,0.857142857,14,14.4,16.14285714,24,15.8,20.71428571,-24.66666667,-21,-17,-1,-9,-1.857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,TRUE,FALSE,FALSE,2011,1,22.33333333,17.4,14.85714286,28.33333333,35.6,37.14285714,-13,-0.2,0.857142857,-17.33333333,-29.8,-26.14285714,41.33333333,35.8,36.28571429,38.66666667,46.2,40,12,-0.8,-1.857142857,16.33333333,28.8,25.14285714,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,TRUE,FALSE,FALSE,2011,1,20.33333333,17.6,19.57142857,18.66666667,24.2,22.42857143,3.333333333,8.2,6.571428571,-13.66666667,-15.6,-13.42857143,15.33333333,16,15.85714286,33,32.2,32,-4.333333333,-9.2,-7.571428571,12.66666667,14.6,12.42857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73,TRUE,FALSE,FALSE,2011,1,9,16.4,18.42857143,31.33333333,31,33,0.666666667,-1.8,0.142857143,-31,-20.8,-18.28571429,30.66666667,32.8,32.85714286,39,36.2,35.71428571,-1.666666667,0.8,-1.142857143,30,19.8,17.28571429,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,TRUE,FALSE,FALSE,2011,1,25.66666667,26.8,21,23.66666667,27,25.57142857,-9.333333333,-5.4,0.428571429,-18.66666667,-18.6,-30,33,32.4,25.14285714,43.33333333,44.4,50,8.333333333,4.4,-1.428571429,17.66666667,17.6,29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75,TRUE,FALSE,FALSE,2011,1,23,19.2,21.14285714,20.66666667,25.2,32.71428571,-18.66666667,-6.4,0.285714286,1.333333333,-5.2,-3.857142857,39.33333333,31.6,32.42857143,20.66666667,23.4,24,17.66666667,5.4,-1.285714286,-2.333333333,4.2,2.857142857,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,TRUE,FALSE,FALSE,2011,1,43.33333333,39.8,37.14285714,40.66666667,40.8,38.42857143,10.33333333,16.4,17,7,-0.4,0,30.33333333,24.4,21.42857143,35.33333333,39.2,36.14285714,-11.33333333,-17.4,-18,-8,-0.6,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77,TRUE,TRUE,FALSE,2011,1,22.33333333,22.4,24.42857143,11.66666667,35.4,33,-32,5.2,0.571428571,4,0.6,2.714285714,43.66666667,30.2,32.42857143,17.33333333,20.8,20.71428571,31,-6.2,-1.571428571,-5,-1.6,-3.714285714,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78,FALSE,FALSE,TRUE,2011,1,21.66666667,28.8,34.71428571,35.66666667,33,32,25.66666667,17.6,15.85714286,-2.333333333,5,3,10,15.4,16.14285714,23,22.8,30.71428571,-26.66666667,-18.6,-16.85714286,1.333333333,-6,-4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79,FALSE,FALSE,TRUE,2011,1,40.33333333,32.4,31.42857143,25.33333333,34.4,42.14285714,1,13.6,21.14285714,17.66666667,7.8,6.285714286,24.33333333,20.8,21,21.66666667,23.6,24.14285714,-2,-14.6,-22.14285714,-18.66666667,-8.8,-7.285714286,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,TRUE,FALSE,TRUE,2011,1,23.66666667,25,24.28571429,30.33333333,40.6,39.85714286,22.66666667,32,22.85714286,8,10.4,7,7.666666667,8.6,17,14.66666667,13.6,16.28571429,-23.66666667,-33,-23.85714286,-9,-11.4,-8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81,TRUE,FALSE,TRUE,2011,1,18.33333333,19,26,29.33333333,27,30.85714286,12.66666667,0.4,2.571428571,-26,-23.2,-10.42857143,16.66666667,26.6,28.28571429,43.33333333,41.2,35.42857143,-13.66666667,-1.4,-3.571428571,25,22.2,9.428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82,FALSE,FALSE,TRUE,2011,1,25.66666667,27,23,55.33333333,45.8,38.85714286,32.66666667,23.2,16.57142857,-5,-4.2,-7.571428571,22.66666667,22.6,22.28571429,29.66666667,30.2,29.57142857,-33.66666667,-24.2,-17.57142857,4,3.2,6.571428571,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,TRUE,FALSE,TRUE,2011,1,19.66666667,22,25.28571429,40.33333333,39.2,32.28571429,19.33333333,20.8,15.42857143,-8,-4.4,-3.285714286,21,18.4,16.85714286,26.66666667,25.4,27.57142857,-20.33333333,-21.8,-16.42857143,7,3.4,2.285714286,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,TRUE,FALSE,TRUE,2011,1,10,14.6,17.57142857,37.66666667,34.4,32.14285714,23.66666667,20,16,-17.66666667,-22,-15.42857143,14,14.4,16.14285714,26.66666667,35.6,32,-24.66666667,-21,-17,16.66666667,21,14.42857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,FALSE,FALSE,TRUE,2011,1,7,20.4,21.42857143,23.66666667,26,26,-1.666666667,-1,-1,-19.66666667,-6.8,-6.285714286,25.33333333,27,27,25.66666667,26.2,26.71428571,0.666666667,0,0,18.66666667,5.8,5.285714286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86,TRUE,FALSE,TRUE,2011,1,29.33333333,27.6,30.57142857,25.66666667,24.2,29.57142857,4,-3.2,-0.142857143,-4.666666667,-13.8,-6.714285714,21.66666667,27.4,29.71428571,33,40.4,36.28571429,-5,2.2,-0.857142857,3.666666667,12.8,5.714285714,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,TRUE,FALSE,TRUE,2011,1,41,37,32,15.33333333,24.2,30.42857143,-17.66666667,-0.2,11.71428571,-3.666666667,-1.4,-14.42857143,33,24.4,18.71428571,43.66666667,37.4,45.42857143,16.66666667,-0.8,-12.71428571,2.666666667,0.4,13.42857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,FALSE,FALSE,TRUE,2011,1,17,23.2,26.71428571,30.33333333,36,35.57142857,15.66666667,21,18.71428571,-24.33333333,-16.6,-12.28571429,14.66666667,15,16.85714286,40.33333333,38.8,38,-16.66666667,-22,-19.71428571,23.33333333,15.6,11.28571429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,TRUE,FALSE,TRUE,2011,1,10.33333333,15.8,18.42857143,34.66666667,35.6,37.28571429,-0.666666667,-0.6,8,-14.66666667,-7.4,-3.285714286,35.33333333,36.2,29.28571429,24,22.2,20.71428571,-0.333333333,-0.4,-9,13.66666667,6.4,2.285714286,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90,FALSE,FALSE,TRUE,2011,1,24,22,21.57142857,34.33333333,38,41.71428571,12,20.6,26.85714286,-9.666666667,-8.8,-13.42857143,22.33333333,17.4,14.85714286,32.66666667,29.8,34,-13,-21.6,-27.85714286,8.666666667,7.8,12.42857143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91,TRUE,FALSE,TRUE,2011,1,27.66666667,31.2,27.57142857,27,33.4,33.85714286,1,10.8,11.57142857,7.666666667,12,7.571428571,26,22.6,22.28571429,19,18.2,19,-2,-11.8,-12.57142857,-8.666666667,-13,-8.571428571,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92,FALSE,FALSE,TRUE,2011,1,40.33333333,34.2,33.28571429,30.66666667,27.4,30.42857143,-8.666666667,-8.4,-1.285714286,17.66666667,9.4,8,39.33333333,35.8,31.71428571,21.66666667,23.8,24.28571429,7.666666667,7.4,0.285714286,-18.66666667,-10.4,-9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,FALSE,FALSE,TRUE,2011,1,3.333333333,4,6.285714286,33,37.6,32.28571429,6.666666667,14.2,7.142857143,-39.33333333,-30.8,-28.14285714,26.33333333,23.4,25.14285714,41.66666667,33.8,33.42857143,-7.666666667,-15.2,-8.142857143,38.33333333,29.8,27.14285714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94,FALSE,FALSE,TRUE,2011,1,21,25.8,23.42857143,41.66666667,39.6,36.71428571,11,16.2,11.14285714,-21.66666667,-13.4,-8.714285714,30.66666667,23.4,25.57142857,41.66666667,38.2,31.14285714,-12,-17.2,-12.14285714,20.66666667,12.4,7.714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95,TRUE,FALSE,TRUE,2011,1,15,25.2,26.57142857,40.66666667,49.4,47.85714286,14.33333333,27.6,24,2.666666667,14,8.571428571,26.33333333,21.8,23.85714286,11.33333333,10.2,17,-15.33333333,-28.6,-25,-3.666666667,-15,-9.571428571,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,FALSE,FALSE,TRUE,2011,1,22.66666667,20.4,20.14285714,22.33333333,16,19.14285714,5.666666667,-10.6,-4.142857143,0.666666667,-3.6,-4.571428571,16.66666667,26.6,23.28571429,21,23,23.71428571,-6.666666667,9.6,3.142857143,-1.666666667,2.6,3.571428571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
97,TRUE,FALSE,TRUE,2011,1,17.66666667,17.6,25,35,34.8,34.85714286,33,31,25.85714286,-12,-20,-10.14285714,2,3.8,9,28.66666667,36.6,34.14285714,-34,-32,-26.85714286,11,19,9.142857143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,FALSE,FALSE,TRUE,2011,1,26,25,27.57142857,34.66666667,26.4,29.71428571,3.333333333,-6.6,-4.714285714,-1.666666667,-1.4,-8.285714286,31.33333333,33,34.42857143,26.66666667,25.4,34.85714286,-4.333333333,5.6,3.714285714,0.666666667,0.4,7.285714286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,FALSE,FALSE,TRUE,2011,1,30,36,27.57142857,15,21.4,21.57142857,-13.66666667,-12.6,-8.857142857,-2.333333333,8.8,-3.571428571,28.66666667,34,30.42857143,31.33333333,26.2,30.14285714,12.66666667,11.6,7.857142857,1.333333333,-9.8,2.571428571,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,TRUE,FALSE,TRUE,2011,1,22.66666667,23.6,25.14285714,28.66666667,39.4,35,17,24.6,19.14285714,-3.666666667,-2.4,-2.857142857,11.66666667,14.8,15.85714286,25.33333333,25,27,-18,-25.6,-20.14285714,2.666666667,1.4,1.857142857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,FALSE,FALSE,TRUE,2011,1,33,32.2,31.85714286,32.33333333,31.8,41.57142857,14,16.2,23.85714286,3.333333333,-3.4,-7.714285714,18.33333333,15.6,17.71428571,28.66666667,34.6,38.57142857,-15,-17.2,-24.85714286,-4.333333333,2.4,6.714285714,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102,TRUE,FALSE,TRUE,2011,1,54.66666667,52.6,48.71428571,32.33333333,33.8,34,20,25.8,25.42857143,36.66666667,38,29.85714286,12.33333333,8,8.571428571,17,13.6,17.85714286,-21,-26.8,-26.42857143,-37.66666667,-39,-30.85714286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103,TRUE,FALSE,TRUE,2011,1,25.33333333,27,28.14285714,22,22.6,30.42857143,0.333333333,-1.2,11.57142857,-10,-7.6,-6.857142857,21.66666667,23.8,18.85714286,34.33333333,33.6,34,-1.333333333,0.2,-12.57142857,9,6.6,5.857142857,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,FALSE,FALSE,TRUE,2011,1,6.666666667,15.6,15.42857143,21.66666667,28.6,33.42857143,15,21.2,20.71428571,-33,-14.8,-8.285714286,6.666666667,7.4,12.71428571,38.66666667,29.4,22.71428571,-16,-22.2,-21.71428571,32,13.8,7.285714286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,TRUE,FALSE,TRUE,2011,1,22.33333333,32.6,27.14285714,31.66666667,31.4,38.42857143,14.66666667,19.2,28.42857143,-6.333333333,6.2,0.428571429,17,12.2,10,27.66666667,25.4,25.71428571,-15.66666667,-20.2,-29.42857143,5.333333333,-7.2,-1.428571429,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106,TRUE,FALSE,TRUE,2011,1,23.66666667,22.8,26.57142857,30.66666667,34.8,36.71428571,2.333333333,12.4,9.857142857,-7,-7.6,-5.285714286,28.33333333,22.4,26.85714286,29.66666667,29.4,30.85714286,-3.333333333,-13.4,-10.85714286,6,6.6,4.285714286,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107,FALSE,FALSE,TRUE,2011,1,33.66666667,26.2,30.28571429,37.66666667,29.4,31.28571429,12.66666667,2,6.428571429,12.66666667,-0.8,0.857142857,25,27.4,24.85714286,20,26,28.42857143,-13.66666667,-3,-7.428571429,-13.66666667,-0.2,-1.857142857,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108,FALSE,FALSE,TRUE,2011,1,17.33333333,17.6,24.42857143,56.66666667,53.4,49,48.66666667,43.8,38.71428571,-13.33333333,-13.6,-10.42857143,8,9.6,10.28571429,29.66666667,30.2,33.85714286,-49.66666667,-44.8,-39.71428571,12.33333333,12.6,9.428571429,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109,TRUE,FALSE,TRUE,2011,1,25,28.8,24.42857143,17.66666667,20.8,25.57142857,-32.33333333,-21.6,-11.42857143,3,2,-4.285714286,50,42.4,37,21,25.8,27.71428571,31.33333333,20.6,10.42857143,-4,-3,3.285714286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,FALSE,FALSE,TRUE,2011,1,43.33333333,39.8,37.14285714,21,23.6,20.28571429,2,3.4,-4.428571429,7,-0.4,0,19,20.2,24.71428571,35.33333333,39.2,36.14285714,-3,-4.4,3.428571429,-8,-0.6,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,TRUE,FALSE,TRUE,2011,1,45.33333333,35.8,36.57142857,28.66666667,23.4,25.57142857,4.666666667,4.4,6.857142857,-1,-6.8,2.571428571,24,19,18.71428571,45.33333333,41.6,33,-5.666666667,-5.4,-7.857142857,0,5.8,-3.571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,FALSE,TRUE,TRUE,2011,1,44,39.2,45.57142857,43,42.6,45.71428571,27.33333333,26.4,28.57142857,23.66666667,21,24.85714286,15.66666667,16.2,17.14285714,19.33333333,17.2,19.71428571,-28.33333333,-27.4,-29.57142857,-24.66666667,-22,-25.85714286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,TRUE,FALSE,FALSE,2011,2,17,24.8,26,30.66666667,34.8,36.71428571,2.333333333,12.4,9.857142857,-22.66666667,-14.4,-16.57142857,28.33333333,22.4,26.85714286,38.66666667,38.2,41.57142857,-3.333333333,-13.4,-10.85714286,21.66666667,13.4,15.57142857,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114,FALSE,FALSE,FALSE,2011,2,18.33333333,19,26,26.33333333,31.8,26.57142857,-8.666666667,5.2,-5.428571429,-26,-23.2,-10.42857143,35,26.6,32,43.33333333,41.2,35.42857143,7.666666667,-6.2,4.428571429,25,22.2,9.428571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
115,TRUE,FALSE,FALSE,2011,2,7,20.4,21.42857143,31.66666667,29,27.85714286,0.666666667,2.2,5.714285714,-19.66666667,-6.8,-6.285714286,31,26.8,22.14285714,25.66666667,26.2,26.71428571,-1.666666667,-3.2,-6.714285714,18.66666667,5.8,5.285714286,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116,TRUE,FALSE,FALSE,2011,2,33.33333333,27.4,23.33333333,29,31.2,31.14285714,4,1,4.142857143,-12.66666667,-18.6,-24.5,25,30.2,27,45,45,46.83333333,-5,-2,-5.142857143,11.66666667,17.6,23.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117,TRUE,FALSE,FALSE,2011,2,43.33333333,41.2,35.14285714,35.66666667,35.8,39.28571429,20.33333333,23.6,28.57142857,6,6,-3.142857143,15.33333333,12.2,10.71428571,36.33333333,34.2,37.28571429,-21.33333333,-24.6,-29.57142857,-7,-7,2.142857143,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118,TRUE,FALSE,FALSE,2011,2,17,23.2,26.71428571,48.33333333,52.6,47.28571429,38,45.4,35,-24.33333333,-16.6,-12.28571429,10.33333333,7.2,12.28571429,40.33333333,38.8,38,-39,-46.4,-36,23.33333333,15.6,11.28571429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119,TRUE,FALSE,FALSE,2011,2,40.33333333,36.6,38.57142857,27,27.8,25.85714286,-5,3.2,5.857142857,21.33333333,9.6,11.14285714,32,24.6,20,18,26,26.42857143,4,-4.2,-6.857142857,-22.33333333,-10.6,-12.14285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120,TRUE,FALSE,FALSE,2011,2,15,25.2,26.57142857,33,37.6,32.28571429,6.666666667,14.2,7.142857143,2.666666667,14,8.571428571,26.33333333,23.4,25.14285714,11.33333333,10.2,17,-7.666666667,-15.2,-8.142857143,-3.666666667,-15,-9.571428571,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
