,game_id,home_team,away_team
6060,6060,Southern Mississippi,Jackson State
6061,6061,Kansas,Nicholls
6062,6062,Toledo,VMI
6063,6063,North Texas,SMU
6064,6064,Notre Dame,Michigan
6065,6065,Vanderbilt,Middle Tennessee
6066,6066,Mississippi State,Stephen F. Austin
6067,6067,UTEP,Northern Arizona
6068,6068,Florida,Charleston Southern
6069,6069,New Mexico,Incarnate Word
6070,6070,Oregon,Bowling Green
6071,6071,Baylor,Abilene Christian
6072,6072,Alabama,Louisville
6073,6073,Fresno State,Idaho
6074,6074,Arizona State,UT San Antonio
6075,6075,Arizona,BYU
6076,6076,Hawai'i,Navy
6077,6077,East Carolina,North Carolina A&T
6078,6078,LSU,Miami
6079,6079,Florida State,Virginia Tech
6080,6080,Louisiana,Tulane
6081,6081,North Texas,Utah State
6082,6082,Fresno State,Arizona State
6083,6083,Eastern Michigan,Georgia Southern
6084,6084,Appalachian State,Middle Tennessee
6085,6085,Northern Illinois,UAB
6086,6086,Ohio,San Diego State
6087,6087,South Florida,Marshall
6088,6088,Toledo,Florida International
6089,6089,BYU,Western Michigan
6090,6090,Wake Forest,Memphis
6091,6091,Army,Houston
6092,6092,Troy,Buffalo
6093,6093,Louisiana Tech,Hawai'i
6094,6094,Georgia Tech,Minnesota
6095,6095,TCU,California
6096,6096,Duke,Temple
6097,6097,Wisconsin,Miami
6098,6098,Vanderbilt,Baylor
6099,6099,Auburn,Purdue
6100,6100,Syracuse,West Virginia
6101,6101,Washington State,Iowa State
6102,6102,Michigan,Florida
6103,6103,Virginia,South Carolina
6104,6104,Nevada,Arkansas State
6105,6105,Clemson,Notre Dame
6106,6106,Alabama,Oklahoma
6107,6107,Virginia Tech,Cincinnati
6108,6108,Pittsburgh,Stanford
6109,6109,Oregon,Michigan State
6110,6110,Oklahoma State,Missouri
6111,6111,Utah,Northwestern
6112,6112,Texas A&M,NC State
6113,6113,Iowa,Mississippi State
6114,6114,UCF,LSU
6115,6115,Penn State,Kentucky
6116,6116,Ohio State,Washington
6117,6117,Georgia,Texas
6118,6118,Alabama,Clemson
6119,6119,SMU,TCU
6120,6120,South Florida,Georgia Tech
6121,6121,Purdue,Eastern Michigan
6122,6122,Houston,Arizona
6123,6123,Army,Liberty
6124,6124,Michigan,Western Michigan
6125,6125,Northwestern,Duke
6126,6126,Wisconsin,New Mexico
6127,6127,Wake Forest,Towson
6128,6128,Vanderbilt,Nevada
6129,6129,Kansas State,Mississippi State
6130,6130,NC State,Georgia State
6131,6131,Boston College,Holy Cross
6132,6132,Oklahoma,UCLA
6133,6133,Florida Atlantic,Air Force
6134,6134,Virginia Tech,William & Mary
6135,6135,Oregon,Portland State
6136,6136,Central Michigan,Kansas
6137,6137,Nebraska,Colorado
6138,6138,Kent State,Howard
6139,6139,Akron,Morgan State
6140,6140,Syracuse,Wagner
6141,6141,South Carolina,Georgia
6142,6142,Navy,Memphis
6143,6143,Temple,Buffalo
6144,6144,East Carolina,North Carolina
6145,6145,Ohio State,Rutgers
6146,6146,Notre Dame,Ball State
6147,6147,Alabama,Arkansas State
6148,6148,Tennessee,East Tennessee State
6149,6149,Ole Miss,Southern Illinois
6150,6150,Texas Tech,Lamar
6151,6151,Iowa,Iowa State
6152,6152,Washington,North Dakota
6153,6153,Georgia Southern,UMass
6154,6154,Bowling Green,Maryland
6155,6155,UCF,South Carolina State
6156,6156,West Virginia,Youngstown State
6157,6157,Miami,Savannah State
6158,6158,Charlotte,Appalachian State
6159,6159,Marshall,Eastern Kentucky
6160,6160,Missouri,Wyoming
6161,6161,Middle Tennessee,UT Martin
6162,6162,Texas A&M,Clemson
6163,6163,Texas State,Texas Southern
6164,6164,Louisville,Indiana State
6165,6165,UT San Antonio,Baylor
6166,6166,Southern Mississippi,Louisiana Monroe
6167,6167,Louisiana Tech,Southern
6168,6168,LSU,Southeastern Louisiana
6169,6169,Coastal Carolina,UAB
6170,6170,Troy,Florida A&M
6171,6171,Florida State,Samford
6172,6172,Auburn,Alabama State
6173,6173,Northern Illinois,Utah
6174,6174,North Texas,Incarnate Word
6175,6175,Indiana,Virginia
6176,6176,Minnesota,Fresno State
6177,6177,Western Kentucky,Maine
6178,6178,Florida,Kentucky
6179,6179,Colorado State,Arkansas
6180,6180,Illinois,Western Illinois
6181,6181,Old Dominion,Florida International
6182,6182,Utah State,New Mexico State
6183,6183,Pittsburgh,Penn State
6184,6184,Oklahoma State,South Alabama
6185,6185,Oregon State,Southern Utah
6186,6186,Tulane,Nicholls
6187,6187,Miami (OH),Cincinnati
6188,6188,Texas,Tulsa
6189,6189,Stanford,USC
6190,6190,San Diego State,Sacramento State
6191,6191,UNLV,UTEP
6192,6192,Boise State,Connecticut
6193,6193,BYU,California
6194,6194,Arizona State,Michigan State
6195,6195,Washington State,San José State
6196,6196,Hawai'i,Rice
6197,6197,Campbell,Coastal Carolina
6198,6198,Charlotte,Old Dominion
6199,6199,Wake Forest,Boston College
6200,6200,Utah State,Tennessee Tech
6201,6201,Memphis,Georgia State
6202,6202,Connecticut,Rhode Island
6203,6203,Georgia,Middle Tennessee
6204,6204,Clemson,Georgia Southern
6205,6205,Tennessee,UTEP
6206,6206,Indiana,Ball State
6207,6207,Maryland,Temple
6208,6208,Kentucky,Murray State
6209,6209,Army,Hawai'i
6210,6210,Nebraska,Troy
6211,6211,Toledo,Miami
6212,6212,Kansas,Rutgers
6213,6213,Iowa State,Oklahoma
6214,6214,Penn State,Kent State
6215,6215,Syracuse,Florida State
6216,6216,Pittsburgh,Georgia Tech
6217,6217,UAB,Tulane
6218,6218,Stanford,UC Davis
6219,6219,Notre Dame,Vanderbilt
6220,6220,Auburn,LSU
6221,6221,Navy,Lehigh
6222,6222,Michigan,SMU
6223,6223,Baylor,Duke
6224,6224,Illinois,South Florida
6225,6225,Northern Illinois,Central Michigan
6226,6226,Wisconsin,BYU
6227,6227,Minnesota,Miami (OH)
6228,6228,Oklahoma State,Boise State
6229,6229,Florida,Colorado State
6230,6230,Bowling Green,Eastern Kentucky
6231,6231,Arkansas,North Texas
6232,6232,Wyoming,Wofford
6233,6233,Kansas State,UT San Antonio
6234,6234,Texas Tech,Houston
6235,6235,Virginia,Ohio
6236,6236,Oregon,San José State
6237,6237,Colorado,New Hampshire
6238,6238,California,Idaho State
6239,6239,Buffalo,Eastern Michigan
6240,6240,Florida Atlantic,Bethune-Cookman
6241,6241,Western Michigan,Delaware State
6242,6242,South Alabama,Texas State
6243,6243,Cincinnati,Alabama A&M
6244,6244,Ole Miss,Alabama
6245,6245,Nevada,Oregon State
6246,6246,Tulsa,Arkansas State
6247,6247,Iowa,Northern Iowa
6248,6248,Mississippi State,Louisiana
6249,6249,Texas A&M,Louisiana Monroe
6250,6250,Florida International,UMass
6251,6251,Louisville,Western Kentucky
6252,6252,Purdue,Missouri
6253,6253,Northwestern,Akron
6254,6254,Texas,USC
6255,6255,Washington State,Eastern Washington
6256,6256,TCU,Ohio State
6257,6257,New Mexico State,New Mexico
6258,6258,UNLV,Prairie View
6259,6259,Utah,Washington
6260,6260,UCLA,Fresno State
6261,6261,San Diego State,Arizona State
6262,6262,Arizona,Southern Utah
6263,6263,Temple,Tulsa
6264,6264,UCF,Florida Atlantic
6265,6265,Illinois,Penn State
6266,6266,USC,Washington State
6267,6267,Purdue,Boston College
6268,6268,Michigan,Nebraska
6269,6269,Cincinnati,Ohio
6270,6270,Wake Forest,Notre Dame
6271,6271,Toledo,Nevada
6272,6272,SMU,Navy
6273,6273,Iowa State,Akron
6274,6274,Rutgers,Buffalo
6275,6275,Maryland,Minnesota
6276,6276,Missouri,Georgia
6277,6277,Ole Miss,Kent State
6278,6278,North Carolina,Pittsburgh
6279,6279,Virginia,Louisville
6280,6280,Georgia State,Western Michigan
6281,6281,Central Michigan,Maine
6282,6282,Bowling Green,Miami (OH)
6283,6283,Ball State,Western Kentucky
6284,6284,Colorado State,Illinois State
6285,6285,Ohio State,Tulane
6286,6286,Appalachian State,Gardner-Webb
6287,6287,Georgia Tech,Clemson
6288,6288,UMass,Charlotte
6289,6289,Miami,Florida International
6290,6290,West Virginia,Kansas State
6291,6291,Baylor,Kansas
6292,6292,Duke,North Carolina Central
6293,6293,Alabama,Texas A&M
6294,6294,Florida State,Northern Illinois
6295,6295,Old Dominion,Virginia Tech
6296,6296,Syracuse,Connecticut
6297,6297,Oregon State,Arizona
6298,6298,Vanderbilt,South Carolina
6299,6299,Texas,TCU
6300,6300,Liberty,North Texas
6301,6301,BYU,McNeese
6302,6302,Oklahoma State,Texas Tech
6303,6303,Oklahoma,Army
6304,6304,Kentucky,Mississippi State
6305,6305,Southern Mississippi,Rice
6306,6306,Tennessee,Florida
6307,6307,Louisiana,Coastal Carolina
6308,6308,Louisiana Monroe,Troy
6309,6309,Arkansas State,UNLV
6310,6310,LSU,Louisiana Tech
6311,6311,UT San Antonio,Texas State
6312,6312,Marshall,NC State
6313,6313,Indiana,Michigan State
6314,6314,Auburn,Arkansas
6315,6315,UTEP,New Mexico State
6316,6316,Oregon,Stanford
6317,6317,South Florida,East Carolina
6318,6318,Memphis,South Alabama
6319,6319,Houston,Texas Southern
6320,6320,Iowa,Wisconsin
6321,6321,Washington,Arizona State
6322,6322,San Diego State,Eastern Michigan
6323,6323,Utah State,Air Force
6324,6324,Hawai'i,Duquesne
6325,6325,Miami,North Carolina
6326,6326,Tulane,Memphis
6327,6327,Colorado,UCLA
6328,6328,Michigan State,Central Michigan
6329,6329,Rutgers,Indiana
6330,6330,Texas A&M,Arkansas
6331,6331,Kansas,Oklahoma State
6332,6332,Clemson,Syracuse
6333,6333,Texas Tech,West Virginia
6334,6334,Boston College,Temple
6335,6335,Alabama,Louisiana
6336,6336,Georgia Tech,Bowling Green
6337,6337,Buffalo,Army
6338,6338,NC State,Virginia
6339,6339,Ohio,UMass
6340,6340,Georgia State,Louisiana Monroe
6341,6341,Ball State,Kent State
6342,6342,Troy,Coastal Carolina
6343,6343,Nebraska,Purdue
6344,6344,Wake Forest,Rice
6345,6345,Appalachian State,South Alabama
6346,6346,Kansas State,Texas
6347,6347,UCF,Pittsburgh
6348,6348,Connecticut,Cincinnati
6349,6349,East Carolina,Old Dominion
6350,6350,Louisville,Florida State
6351,6351,Miami (OH),Western Michigan
6352,6352,Oklahoma,Baylor
6353,6353,Georgia,Tennessee
6354,6354,Auburn,Southern Mississippi
6355,6355,Air Force,Nevada
6356,6356,Vanderbilt,Tennessee State
6357,6357,Northwestern,Michigan
6358,6358,Mississippi State,Florida
6359,6359,Georgia Southern,Arkansas State
6360,6360,Eastern Michigan,Northern Illinois
6361,6361,Washington State,Utah
6362,6362,New Mexico,Liberty
6363,6363,Middle Tennessee,Florida Atlantic
6364,6364,UAB,Charlotte
6365,6365,UT San Antonio,UTEP
6366,6366,TCU,Iowa State
6367,6367,Duke,Virginia Tech
6368,6368,SMU,Houston Baptist
6369,6369,Wyoming,Boise State
6370,6370,San José State,Hawai'i
6371,6371,Kentucky,South Carolina
6372,6372,Penn State,Ohio State
6373,6373,North Texas,Louisiana Tech
6374,6374,Florida International,Arkansas-Pine Bluff
6375,6375,Western Kentucky,Marshall
6376,6376,Notre Dame,Stanford
6377,6377,Washington,BYU
6378,6378,LSU,Ole Miss
6379,6379,Arizona State,Oregon State
6380,6380,Arizona,USC
6381,6381,Fresno State,Toledo
6382,6382,California,Oregon
6383,6383,Troy,Georgia State
6384,6384,Houston,Tulsa
6385,6385,Louisville,Georgia Tech
6386,6386,Marshall,Middle Tennessee
6387,6387,BYU,Utah State
6388,6388,Michigan,Maryland
6389,6389,Temple,East Carolina
6390,6390,Cincinnati,Tulane
6391,6391,Michigan State,Northwestern
6392,6392,Western Michigan,Eastern Michigan
6393,6393,Oklahoma,Texas
6394,6394,Central Michigan,Buffalo
6395,6395,Arkansas,Alabama
6396,6396,Rutgers,Illinois
6397,6397,South Carolina,Missouri
6398,6398,West Virginia,Kansas
6399,6399,Pittsburgh,Syracuse
6400,6400,NC State,Boston College
6401,6401,Ball State,Northern Illinois
6402,6402,Wake Forest,Clemson
6403,6403,Air Force,Navy
6404,6404,Georgia Southern,South Alabama
6405,6405,Kent State,Ohio
6406,6406,Akron,Miami (OH)
6407,6407,Boise State,San Diego State
6408,6408,Toledo,Bowling Green
6409,6409,Oklahoma State,Iowa State
6410,6410,Minnesota,Iowa
6411,6411,UMass,South Florida
6412,6412,Miami,Florida State
6413,6413,Florida,LSU
6414,6414,Baylor,Kansas State
6415,6415,Ohio State,Indiana
6416,6416,Ole Miss,Louisiana Monroe
6417,6417,UNLV,New Mexico
6418,6418,Colorado,Arizona State
6419,6419,Florida Atlantic,Old Dominion
6420,6420,Memphis,Connecticut
6421,6421,UCF,SMU
6422,6422,Texas State,Louisiana
6423,6423,Texas A&M,Kentucky
6424,6424,Rice,UT San Antonio
6425,6425,Louisiana Tech,UAB
6426,6426,UCLA,Washington
6427,6427,Wisconsin,Nebraska
6428,6428,UTEP,North Texas
6429,6429,Georgia,Vanderbilt
6430,6430,Mississippi State,Auburn
6431,6431,Virginia Tech,Notre Dame
6432,6432,New Mexico State,Liberty
6433,6433,Oregon State,Washington State
6434,6434,Arizona,California
6435,6435,Stanford,Utah
6436,6436,San José State,Colorado State
6437,6437,Nevada,Fresno State
6438,6438,Hawai'i,Wyoming
6439,6439,Arkansas State,Appalachian State
6440,6440,Texas State,Georgia Southern
6441,6441,TCU,Texas Tech
6442,6442,Tulsa,South Florida
6443,6443,San Diego State,Air Force
6444,6444,Utah,Arizona
6445,6445,Northwestern,Nebraska
6446,6446,Maryland,Rutgers
6447,6447,Buffalo,Akron
6448,6448,Indiana,Iowa
6449,6449,Kansas State,Oklahoma State
6450,6450,Auburn,Tennessee
6451,6451,Vanderbilt,Florida
6452,6452,Eastern Michigan,Toledo
6453,6453,Ohio State,Minnesota
6454,6454,Georgia Tech,Duke
6455,6455,Boston College,Louisville
6456,6456,Rice,UAB
6457,6457,Liberty,Troy
6458,6458,North Texas,Southern Mississippi
6459,6459,Notre Dame,Pittsburgh
6460,6460,Miami (OH),Kent State
6461,6461,Central Michigan,Ball State
6462,6462,Bowling Green,Western Michigan
6463,6463,Northern Illinois,Ohio
6464,6464,San José State,Army
6465,6465,Charlotte,Western Kentucky
6466,6466,Navy,Temple
6467,6467,Old Dominion,Marshall
6468,6468,Illinois,Purdue
6469,6469,Memphis,UCF
6470,6470,South Carolina,Texas A&M
6471,6471,LSU,Georgia
6472,6472,Texas,Baylor
6473,6473,Oregon,Washington
6474,6474,Penn State,Michigan State
6475,6475,Utah State,UNLV
6476,6476,Colorado State,New Mexico
6477,6477,South Alabama,Alabama State
6478,6478,Louisiana,New Mexico State
6479,6479,Coastal Carolina,Louisiana Monroe
6480,6480,Alabama,Missouri
6481,6481,North Carolina,Virginia Tech
6482,6482,Virginia,Miami
6483,6483,California,UCLA
6484,6484,Iowa State,West Virginia
6485,6485,UT San Antonio,Louisiana Tech
6486,6486,East Carolina,Houston
6487,6487,Michigan,Wisconsin
6488,6488,Arkansas,Ole Miss
6489,6489,Florida International,Middle Tennessee
6490,6490,BYU,Hawai'i
6491,6491,Fresno State,Wyoming
6492,6492,Nevada,Boise State
6493,6493,USC,Colorado
6494,6494,Arkansas State,Georgia State
6495,6495,Arizona State,Stanford
6496,6496,Boise State,Colorado State
6497,6497,UNLV,Air Force
6498,6498,Rutgers,Northwestern
6499,6499,Ole Miss,Auburn
6500,6500,Arkansas,Tulsa
6501,6501,TCU,Oklahoma
6502,6502,Temple,Cincinnati
6503,6503,Army,Miami (OH)
6504,6504,Iowa,Maryland
6505,6505,Wisconsin,Illinois
6506,6506,Toledo,Buffalo
6507,6507,Michigan State,Michigan
6508,6508,Syracuse,North Carolina
6509,6509,Duke,Virginia
6510,6510,Liberty,Idaho State
6511,6511,Ohio,Bowling Green
6512,6512,Wyoming,Utah State
6513,6513,Marshall,Florida Atlantic
6514,6514,Middle Tennessee,Charlotte
6515,6515,Ball State,Eastern Michigan
6516,6516,Central Michigan,Western Michigan
6517,6517,Nebraska,Minnesota
6518,6518,Tulane,SMU
6519,6519,Tennessee,Alabama
6520,6520,Indiana,Penn State
6521,6521,Kent State,Akron
6522,6522,Clemson,NC State
6523,6523,Florida State,Wake Forest
6524,6524,Texas Tech,Kansas
6525,6525,Louisiana Tech,UTEP
6526,6526,Navy,Houston
6527,6527,UMass,Coastal Carolina
6528,6528,Appalachian State,Louisiana
6529,6529,Washington,Colorado
6530,6530,Oregon State,California
6531,6531,Missouri,Memphis
6532,6532,New Mexico State,Georgia Southern
6533,6533,South Florida,Connecticut
6534,6534,Southern Mississippi,UT San Antonio
6535,6535,LSU,Mississippi State
6536,6536,East Carolina,UCF
6537,6537,Louisiana Monroe,Texas State
6538,6538,Florida International,Rice
6539,6539,Purdue,Ohio State
6540,6540,UAB,North Texas
6541,6541,New Mexico,Fresno State
6542,6542,Washington State,Oregon
6543,6543,Kentucky,Vanderbilt
6544,6544,Western Kentucky,Old Dominion
6545,6545,Utah,USC
6546,6546,San Diego State,San José State
6547,6547,UCLA,Arizona
6548,6548,Hawai'i,Nevada
6549,6549,South Alabama,Troy
6550,6550,Ohio,Ball State
6551,6551,West Virginia,Baylor
6552,6552,Western Michigan,Toledo
6553,6553,Georgia Southern,Appalachian State
6554,6554,Virginia Tech,Georgia Tech
6555,6555,Florida Atlantic,Louisiana Tech
6556,6556,Boston College,Miami
6557,6557,Minnesota,Indiana
6558,6558,Colorado State,Wyoming
6559,6559,UCLA,Utah
6560,6560,Akron,Central Michigan
6561,6561,Connecticut,UMass
6562,6562,Northwestern,Wisconsin
6563,6563,Iowa State,Texas Tech
6564,6564,Michigan State,Purdue
6565,6565,Florida State,Clemson
6566,6566,Louisville,Wake Forest
6567,6567,Nebraska,Bethune-Cookman
6568,6568,Eastern Michigan,Army
6569,6569,Arkansas,Vanderbilt
6570,6570,Virginia,North Carolina
6571,6571,Charlotte,Southern Mississippi
6572,6572,Georgia State,Coastal Carolina
6573,6573,Colorado,Oregon State
6574,6574,Kansas,TCU
6575,6575,Pittsburgh,Duke
6576,6576,Penn State,Iowa
6577,6577,SMU,Cincinnati
6578,6578,Maryland,Illinois
6579,6579,Houston,South Florida
6580,6580,BYU,Northern Illinois
6581,6581,Old Dominion,Middle Tennessee
6582,6582,USC,Arizona State
6583,6583,Georgia,Florida
6584,6584,Oklahoma,Kansas State
6585,6585,Missouri,Kentucky
6586,6586,North Texas,Rice
6587,6587,Utah State,New Mexico
6588,6588,San José State,UNLV
6589,6589,California,Washington
6590,6590,Tulsa,Tulane
6591,6591,Air Force,Boise State
6592,6592,Stanford,Washington State
6593,6593,Mississippi State,Texas A&M
6594,6594,Louisiana,Arkansas State
6595,6595,Texas State,New Mexico State
6596,6596,Syracuse,NC State
6597,6597,UTEP,UAB
6598,6598,South Carolina,Tennessee
6599,6599,Western Kentucky,Florida International
6600,6600,Oklahoma State,Texas
6601,6601,Navy,Notre Dame
6602,6602,Arizona,Oregon
6603,6603,Nevada,San Diego State
6604,6604,Fresno State,Hawai'i
6605,6605,Buffalo,Miami (OH)
6606,6606,Bowling Green,Kent State
6607,6607,Toledo,Ball State
6608,6608,Western Michigan,Ohio
6609,6609,Akron,Northern Illinois
6610,6610,UCF,Temple
6611,6611,Virginia,Pittsburgh
6612,6612,Middle Tennessee,Western Kentucky
6613,6613,Arizona,Colorado
6614,6614,Army,Air Force
6615,6615,Ole Miss,South Carolina
6616,6616,Maryland,Michigan State
6617,6617,Ohio State,Nebraska
6618,6618,Eastern Michigan,Central Michigan
6619,6619,East Carolina,Memphis
6620,6620,Kansas,Iowa State
6621,6621,Clemson,Louisville
6622,6622,Auburn,Texas A&M
6623,6623,Baylor,Oklahoma State
6624,6624,Wisconsin,Rutgers
6625,6625,Wake Forest,Syracuse
6626,6626,North Carolina,Georgia Tech
6627,6627,Georgia State,Texas State
6628,6628,Wyoming,San José State
6629,6629,Louisiana Monroe,Georgia Southern
6630,6630,Arkansas State,South Alabama
6631,6631,Southern Mississippi,Marshall
6632,6632,UMass,Liberty
6633,6633,TCU,Kansas State
6634,6634,Rice,UTEP
6635,6635,Illinois,Minnesota
6636,6636,South Florida,Tulane
6637,6637,Troy,Louisiana
6638,6638,Kentucky,Georgia
6639,6639,Texas,West Virginia
6640,6640,Purdue,Iowa
6641,6641,NC State,Florida State
6642,6642,Cincinnati,Navy
6643,6643,Michigan,Penn State
6644,6644,Virginia Tech,Boston College
6645,6645,Arizona State,Utah
6646,6646,Tennessee,Charlotte
6647,6647,Florida,Missouri
6648,6648,New Mexico State,Alcorn State
6649,6649,Coastal Carolina,Appalachian State
6650,6650,Tulsa,Connecticut
6651,6651,Miami,Duke
6652,6652,SMU,Houston
6653,6653,Northwestern,Notre Dame
6654,6654,UAB,UT San Antonio
6655,6655,Mississippi State,Louisiana Tech
6656,6656,Oregon,UCLA
6657,6657,Florida International,Florida Atlantic
6658,6658,LSU,Alabama
6659,6659,Texas Tech,Oklahoma
6660,6660,Washington,Stanford
6661,6661,Oregon State,USC
6662,6662,Boise State,BYU
6663,6663,New Mexico,San Diego State
6664,6664,UNLV,Fresno State
6665,6665,Washington State,California
6666,6666,Hawai'i,Utah State
6667,6667,Buffalo,Kent State
6668,6668,Miami (OH),Ohio
6669,6669,Northern Illinois,Toledo
6670,6670,NC State,Wake Forest
6671,6671,Syracuse,Louisville
6672,6672,Boise State,Fresno State
6673,6673,Michigan State,Ohio State
6674,6674,UCF,Navy
6675,6675,Eastern Michigan,Akron
6676,6676,Memphis,Tulsa
6677,6677,Florida,South Carolina
6678,6678,Penn State,Wisconsin
6679,6679,Missouri,Vanderbilt
6680,6680,West Virginia,TCU
6681,6681,Texas A&M,Ole Miss
6682,6682,Indiana,Maryland
6683,6683,Connecticut,SMU
6684,6684,Nebraska,Illinois
6685,6685,UMass,BYU
6686,6686,Army,Lafayette
6687,6687,Kansas State,Kansas
6688,6688,Duke,North Carolina
6689,6689,Georgia Southern,Troy
6690,6690,Arizona State,UCLA
6691,6691,Marshall,Charlotte
6692,6692,UTEP,Middle Tennessee
6693,6693,Virginia,Liberty
6694,6694,Central Michigan,Bowling Green
6695,6695,Iowa State,Baylor
6696,6696,Oklahoma,Oklahoma State
6697,6697,Rutgers,Michigan
6698,6698,Air Force,New Mexico
6699,6699,Alabama,Mississippi State
6700,6700,Iowa,Northwestern
6701,6701,Pittsburgh,Virginia Tech
6702,6702,Tennessee,Kentucky
6703,6703,Minnesota,Purdue
6704,6704,Old Dominion,North Texas
6705,6705,Colorado,Washington State
6706,6706,Tulane,East Carolina
6707,6707,Texas State,Appalachian State
6708,6708,Utah State,San José State
6709,6709,Coastal Carolina,Arkansas State
6710,6710,Louisiana,Georgia State
6711,6711,Florida Atlantic,Western Kentucky
6712,6712,South Alabama,Louisiana Monroe
6713,6713,Utah,Oregon
6714,6714,Louisiana Tech,Rice
6715,6715,Cincinnati,South Florida
6716,6716,Georgia,Auburn
6717,6717,UT San Antonio,Florida International
6718,6718,Houston,Temple
6719,6719,Georgia Tech,Miami
6720,6720,UAB,Southern Mississippi
6721,6721,Notre Dame,Florida State
6722,6722,Arkansas,LSU
6723,6723,Texas Tech,Texas
6724,6724,Boston College,Clemson
6725,6725,Stanford,Oregon State
6726,6726,San Diego State,UNLV
6727,6727,USC,California
6728,6728,Nevada,Colorado State
6729,6729,Ball State,Western Michigan
6730,6730,Ohio,Buffalo
6731,6731,Northern Illinois,Miami (OH)
6732,6732,Kent State,Toledo
6733,6733,Houston,Tulane
6734,6734,North Texas,Florida Atlantic
6735,6735,New Mexico,Boise State
6736,6736,SMU,Memphis
6737,6737,Alabama,The Citadel
6738,6738,Mississippi State,Arkansas
6739,6739,Kentucky,Middle Tennessee
6740,6740,Army,Colgate
6741,6741,Florida,Idaho
6742,6742,Baylor,TCU
6743,6743,Rutgers,Penn State
6744,6744,Maryland,Ohio State
6745,6745,Temple,South Florida
6746,6746,Minnesota,Northwestern
6747,6747,Nebraska,Michigan State
6748,6748,Wake Forest,Pittsburgh
6749,6749,Louisville,NC State
6750,6750,Colorado,Utah
6751,6751,Old Dominion,VMI
6752,6752,Charlotte,Florida International
6753,6753,Colorado State,Utah State
6754,6754,Notre Dame,Syracuse
6755,6755,Appalachian State,Georgia State
6756,6756,Marshall,UT San Antonio
6757,6757,North Carolina,Western Carolina
6758,6758,Arkansas State,Louisiana Monroe
6759,6759,San José State,Nevada
6760,6760,Georgia Tech,Virginia
6761,6761,Akron,Bowling Green
6762,6762,Florida State,Boston College
6763,6763,UCLA,USC
6764,6764,Troy,Texas State
6765,6765,Southern Mississippi,Louisiana Tech
6766,6766,Kansas State,Texas Tech
6767,6767,Illinois,Iowa
6768,6768,Tennessee,Missouri
6769,6769,Purdue,Wisconsin
6770,6770,Oklahoma State,West Virginia
6771,6771,Navy,Tulsa
6772,6772,Virginia Tech,Miami
6773,6773,Auburn,Liberty
6774,6774,Wyoming,Air Force
6775,6775,Georgia,UMass
6776,6776,Michigan,Indiana
6777,6777,Washington,Oregon State
6778,6778,Coastal Carolina,Georgia Southern
6779,6779,Louisiana,South Alabama
6780,6780,Texas A&M,UAB
6781,6781,East Carolina,Connecticut
6782,6782,Clemson,Duke
6783,6783,South Carolina,Chattanooga
6784,6784,Western Kentucky,UTEP
6785,6785,Oklahoma,Kansas
6786,6786,Vanderbilt,Ole Miss
6787,6787,LSU,Rice
6788,6788,UCF,Cincinnati
6789,6789,Texas,Iowa State
6790,6790,BYU,New Mexico State
6791,6791,Fresno State,San Diego State
6792,6792,Oregon,Arizona State
6793,6793,Washington State,Arizona
6794,6794,Hawai'i,UNLV
6795,6795,Miami (OH),Ball State
6796,6796,Western Michigan,Northern Illinois
6797,6797,Air Force,Colorado State
6798,6798,Ole Miss,Mississippi State
6799,6799,Bowling Green,Buffalo
6800,6800,Toledo,Central Michigan
6801,6801,Memphis,Houston
6802,6802,Kent State,Eastern Michigan
6803,6803,Iowa,Nebraska
6804,6804,Ohio,Akron
6805,6805,Kansas,Texas
6806,6806,Missouri,Arkansas
6807,6807,South Alabama,Coastal Carolina
6808,6808,Virginia Tech,Virginia
6809,6809,Cincinnati,East Carolina
6810,6810,Oregon State,Oregon
6811,6811,South Florida,UCF
6812,6812,West Virginia,Oklahoma
6813,6813,Washington State,Washington
6814,6814,Ohio State,Michigan
6815,6815,Texas Tech,Baylor
6816,6816,Louisiana Tech,Western Kentucky
6817,6817,Tulane,Navy
6818,6818,Florida State,Florida
6819,6819,Florida International,Marshall
6820,6820,Boston College,Syracuse
6821,6821,Georgia,Georgia Tech
6822,6822,Indiana,Purdue
6823,6823,North Carolina,NC State
6824,6824,Duke,Wake Forest
6825,6825,Rice,Old Dominion
6826,6826,Liberty,New Mexico State
6827,6827,Georgia State,Georgia Southern
6828,6828,New Mexico,Wyoming
6829,6829,Appalachian State,Troy
6830,6830,UTEP,Southern Mississippi
6831,6831,Louisiana Monroe,Louisiana
6832,6832,UCLA,Stanford
6833,6833,Middle Tennessee,UAB
6834,6834,Tulsa,SMU
6835,6835,Northwestern,Illinois
6836,6836,Alabama,Auburn
6837,6837,Miami,Pittsburgh
6838,6838,Connecticut,Temple
6839,6839,Penn State,Maryland
6840,6840,Wisconsin,Minnesota
6841,6841,Arizona,Arizona State
6842,6842,Michigan State,Rutgers
6843,6843,Vanderbilt,Tennessee
6844,6844,Texas State,Arkansas State
6845,6845,Florida Atlantic,Charlotte
6846,6846,California,Colorado
6847,6847,Louisville,Kentucky
6848,6848,Iowa State,Kansas State
6849,6849,UT San Antonio,North Texas
6850,6850,Fresno State,San José State
6851,6851,Clemson,South Carolina
6852,6852,Texas A&M,LSU
6853,6853,USC,Notre Dame
6854,6854,TCU,Oklahoma State
6855,6855,UNLV,Nevada
6856,6856,Utah,BYU
