game_id,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
522,0,Big East,183,"[0, 17, 7, 7]",31,0.8187247636704329,Syracuse,True,,Big East,2132,"[0, 7, 0, 0]",7,0.1812752363295671,Cincinnati,303032132,False,2010,regular,2010-10-30T12:00:00.000Z,,Nippert Stadium,3854.0,9
523,0,Conference USA,5,"[7, 7, 7, 14, 7, 8]",50,0.15183023340639845,UAB,True,,Conference USA,2572,"[3, 3, 15, 14, 7, 7]",49,0.8481697665936015,Southern Mississippi,303032572,False,2010,regular,2010-10-30T12:00:00.000Z,,M. M. Roberts Stadium,3815.0,9
524,0,Big Ten,2509,"[0, 0, 0, 10]",10,0.030735473642374278,Purdue,True,,Big Ten,356,"[14, 3, 20, 7]",44,0.9692645263576257,Illinois,303030356,False,2010,regular,2010-10-30T12:00:00.000Z,,Memorial Stadium,3832.0,9
525,0,SEC,2633,"[3, 7, 7, 7]",24,0.262188279745744,Tennessee,True,,SEC,2579,"[0, 10, 14, 14]",38,0.737811720254256,South Carolina,303032579,False,2010,regular,2010-10-30T12:21:00.000Z,,Williams-Brice Stadium,3994.0,9
526,0,Mid-American,2006,"[0, 0, 0, 0]",0,0.001133353230705736,Akron,True,,Mid-American,218,"[3, 3, 10, 14]",30,0.9988666467692943,Temple,303030218,False,2010,regular,2010-10-30T13:00:00.000Z,,Lincoln Financial Field,3806.0,9
527,0,Sun Belt,309,"[0, 14, 3, 14]",31,0.2897426456660911,Louisiana,False,,Mid-American,195,"[7, 3, 6, 22]",38,0.7102573543339089,Ohio,303030195,False,2010,regular,2010-10-30T14:00:00.000Z,,Peden Stadium,3876.0,9
528,0,Big 12,2305,"[6, 3, 0, 7]",16,0.1616610296654729,Kansas,True,,Big 12,66,"[0, 7, 21, 0]",28,0.8383389703345271,Iowa State,303030066,False,2010,regular,2010-10-30T14:00:00.000Z,,Jack Trice Stadium,3772.0,9
529,0,Mountain West,21,"[3, 17, 7, 21]",48,0.2798643819725256,San Diego State,True,,Mountain West,2751,"[0, 17, 7, 14]",38,0.7201356180274744,Wyoming,303032751,False,2010,regular,2010-10-30T14:00:00.000Z,,War Memorial Stadium,3984.0,9
530,0,Conference USA,202,"[12, 6, 7, 3]",28,0.44117054777497566,Tulsa,False,,FBS Independents,87,"[13, 7, 7, 0]",27,0.5588294522250243,Notre Dame,303030087,False,2010,regular,2010-10-30T14:30:00.000Z,,Notre Dame Stadium,3855.0,9
531,0,Conference USA,2638,"[0, 3, 3, 6]",12,0.47521593651803273,UTEP,True,,Conference USA,276,"[7, 0, 0, 9]",16,0.5247840634819673,Marshall,303030276,False,2010,regular,2010-10-30T15:00:00.000Z,,Joan C. Edwards Stadium,3775.0,9
532,0,Sun Belt,249,"[0, 10, 6, 17]",33,0.6141226605059311,North Texas,True,,Sun Belt,98,"[0, 3, 0, 3]",6,0.3858773394940688,Western Kentucky,303030098,False,2010,regular,2010-10-30T15:00:00.000Z,,Houchens Industries-L. T. Smith Stadium,3796.0,9
533,0,Pac-10,12,"[7, 12, 7, 3]",29,0.7016284156731714,Arizona,True,,Pac-10,26,"[7, 0, 7, 7]",21,0.2983715843268286,UCLA,303030026,False,2010,regular,2010-10-30T15:30:00.000Z,,Rose Bowl,1056.0,9
534,0,Mid-American,193,"[7, 7, 0, 7]",21,0.12939023771702785,Miami (OH),True,,Mid-American,2084,"[0, 0, 9, 0]",9,0.8706097622829722,Buffalo,303032084,False,2010,regular,2010-10-30T15:30:00.000Z,,UB Stadium,3965.0,9
535,0,Sun Belt,2653,"[7, 7, 0, 0]",14,0.1541703882179506,Troy,True,,Sun Belt,2433,"[14, 7, 7, 0]",28,0.8458296117820494,Louisiana Monroe,303032433,False,2010,regular,2010-10-30T15:30:00.000Z,,Malone Stadium,3817.0,9
536,0,ACC,150,"[3, 21, 7, 3]",34,0.3455316897656574,Duke,False,,FBS Independents,2426,"[0, 0, 7, 24]",31,0.6544683102343426,Navy,303032426,False,2010,regular,2010-10-30T15:30:00.000Z,,Navy-Marine Corps Memorial Stadium,3852.0,9
537,0,Mid-American,2050,"[7, 0, 7, 0]",14,0.005951269133205428,Ball State,True,,Mid-American,2309,"[6, 7, 7, 13]",33,0.9940487308667946,Kent State,303032309,False,2010,regular,2010-10-30T15:30:00.000Z,,Dix Stadium,3696.0,9
538,0,Conference USA,2567,"[0, 3, 7, 21]",31,0.5543864799437596,SMU,True,,Conference USA,2655,"[0, 7, 10, 0]",17,0.44561352005624044,Tulane,303032655,False,2010,regular,2010-10-30T15:30:00.000Z,,Mercedes-Benz Superdome,3493.0,9
539,0,SEC,57,"[0, 21, 0, 10, 3]",34,0.42234389524497806,Florida,True,,SEC,61,"[0, 7, 3, 21, 0]",31,0.5776561047550219,Georgia,303030061,True,2010,regular,2010-10-30T15:30:00.000Z,,,,9
540,0,,2729,"[6, 11, 0, 0]",17,0.7805576109872616,William & Mary,False,,ACC,153,"[0, 7, 0, 14]",21,0.21944238901273835,North Carolina,303030153,False,2010,regular,2010-10-30T15:30:00.000Z,,Kenan Memorial Stadium,3787.0,9
541,0,ACC,154,"[7, 0, 0, 7]",14,0.0006197349462875312,Wake Forest,True,,ACC,120,"[10, 17, 28, 7]",62,0.9993802650537125,Maryland,303030120,False,2010,regular,2010-10-30T15:30:00.000Z,,Maryland Stadium,3665.0,9
542,0,Pac-10,25,"[0, 0, 0, 7]",7,0.007336071916807629,California,True,,Pac-10,204,"[14, 14, 7, 0]",35,0.9926639280831924,Oregon State,303030204,False,2010,regular,2010-10-30T15:30:00.000Z,,Reser Stadium,3893.0,9
543,0,Big 12,2641,"[7, 7, 0, 13]",27,0.025447037177267484,Texas Tech,True,,Big 12,245,"[3, 21, 14, 7]",45,0.9745529628227325,Texas A&M,303030245,False,2010,regular,2010-10-30T15:30:00.000Z,,Kyle Field,3795.0,9
544,0,Big Ten,127,"[0, 0, 0, 6]",6,0.0023844052752080014,Michigan State,True,,Big Ten,2294,"[17, 13, 7, 0]",37,0.997615594724792,Iowa,303032294,False,2010,regular,2010-10-30T15:30:00.000Z,,Kinnick Stadium,3793.0,9
545,0,Big 12,142,"[0, 7, 10, 0]",17,0.27122038547241956,Missouri,True,,Big 12,158,"[24, 0, 7, 0]",31,0.7287796145275804,Nebraska,303030158,False,2010,regular,2010-10-30T15:30:00.000Z,,Memorial Stadium,3834.0,9
546,0,Conference USA,151,"[7, 7, 7, 14]",35,0.08892564862730867,East Carolina,True,,Conference USA,2116,"[14, 14, 7, 14]",49,0.9110743513726913,UCF,303032116,False,2010,regular,2010-10-30T15:30:00.000Z,,Bright House Networks Stadium,3652.0,9
547,0,Mid-American,189,"[7, 3, 0, 7]",17,0.5085442547445008,Bowling Green,True,,Mid-American,2117,"[0, 0, 7, 7]",14,0.4914557452554992,Central Michigan,303032117,False,2010,regular,2010-10-30T15:30:00.000Z,,Kelly/Shorts Stadium,3786.0,9
548,0,Sun Belt,2229,"[3, 3, 3, 0]",9,,Florida International,True,,Sun Belt,2226,"[0, 7, 7, 7]",21,,Florida Atlantic,303032226,False,2010,regular,2010-10-30T16:00:00.000Z,,,,9
549,0,Mid-American,2649,"[8, 7, 14, 13]",42,0.3663374498584485,Toledo,True,,Mid-American,2199,"[0, 7, 0, 0]",7,0.6336625501415515,Eastern Michigan,303032199,False,2010,regular,2010-10-30T16:00:00.000Z,,Rynearson Stadium,3912.0,9
550,0,Western Athletic,23,"[3, 0, 10, 14]",27,0.4972377456740956,San José State,True,,Western Athletic,166,"[7, 10, 0, 12]",29,0.5027622543259044,New Mexico State,303030166,False,2010,regular,2010-10-30T16:00:00.000Z,,Aggie Memorial Stadium,3601.0,9
551,0,Mountain West,167,"[7, 7, 0, 0]",14,0.008113279334512113,New Mexico,True,,Mountain West,36,"[21, 10, 7, 0]",38,0.9918867206654879,Colorado State,303030036,False,2010,regular,2010-10-30T18:00:00.000Z,,Sonny Lubick Field at Hughes Stadium,3761.0,9
552,0,SEC,2,"[14, 20, 10, 7]",51,0.7485714437320199,Auburn,True,,SEC,145,"[14, 3, 0, 14]",31,0.25142855626798005,Ole Miss,303030145,False,2010,regular,2010-10-30T18:00:00.000Z,,Vaught-Hemingway Stadium,3974.0,9
553,0,SEC,238,"[14, 0, 0, 0]",14,0.00013348299203941316,Vanderbilt,True,,SEC,8,"[6, 26, 3, 14]",49,0.9998665170079606,Arkansas,303030008,False,2010,regular,2010-10-30T19:00:00.000Z,,Donald W. Reynolds Razorback Stadium Frank Broyles Field,3887.0,9
554,0,SEC,96,"[7, 3, 7, 0]",17,0.45413109094688997,Kentucky,True,,SEC,344,"[10, 7, 0, 7]",24,0.54586890905311,Mississippi State,303030344,False,2010,regular,2010-10-30T19:00:00.000Z,,Davis Wade Stadium,3693.0,9
555,0,Pac-10,24,"[14, 14, 10, 3]",41,0.9924326532598986,Stanford,True,,Pac-10,264,"[0, 0, 0, 0]",0,0.007567346740101356,Washington,303030264,False,2010,regular,2010-10-30T19:00:00.000Z,,Husky Stadium,3765.0,9
556,0,Big 12,239,"[3, 7, 7, 13]",30,0.08425022553014161,Baylor,True,,Big 12,251,"[3, 9, 7, 3]",22,0.9157497744698584,Texas,303030251,False,2010,regular,2010-10-30T19:00:00.000Z,,Darrell K Royal-Texas Memorial Stadium,3910.0,9
557,0,Conference USA,248,"[7, 28, 14, 7]",56,0.5764399354565919,Houston,True,,Conference USA,235,"[3, 0, 0, 14]",17,0.42356006454340805,Memphis,303030235,False,2010,regular,2010-10-30T19:00:00.000Z,,Liberty Bowl Memorial Stadium,3805.0,9
558,0,Pac-10,265,"[0, 0, 0, 0]",0,0.0022715412155884795,Washington State,True,,Pac-10,9,"[14, 14, 7, 7]",42,0.9977284587844115,Arizona State,303030009,False,2010,regular,2010-10-30T19:00:00.000Z,,Sun Devil Stadium,3947.0,9
559,0,Mountain West,254,"[7, 7, 14, 0]",28,0.372750822673405,Utah,True,,Mountain West,2005,"[7, 3, 0, 13]",23,0.627249177326595,Air Force,303032005,False,2010,regular,2010-10-30T19:30:00.000Z,,Falcon Stadium,3713.0,9
560,0,Pac-10,2483,"[8, 21, 14, 10]",53,0.7824052408983404,Oregon,True,,Pac-10,30,"[10, 7, 15, 0]",32,0.21759475910165957,USC,303030030,False,2010,regular,2010-10-30T20:00:00.000Z,,Los Angeles Memorial Coliseum,477.0,9
561,0,Big Ten,194,"[14, 17, 7, 14]",52,0.6307633783479534,Ohio State,True,,Big Ten,135,"[7, 0, 3, 0]",10,0.3692366216520467,Minnesota,303030135,False,2010,regular,2010-10-30T20:00:00.000Z,,TCF Bank Stadium,3953.0,9
562,0,Big Ten,130,"[7, 3, 14, 7]",31,0.16177669191767907,Michigan,True,,Big Ten,213,"[14, 14, 10, 3]",41,0.8382233080823209,Penn State,303030213,False,2010,regular,2010-10-30T20:00:00.000Z,,Beaver Stadium,3632.0,9
563,0,Big 12,38,"[0, 3, 7, 0]",10,0.000995340438995851,Colorado,True,,Big 12,201,"[3, 26, 14, 0]",43,0.9990046595610041,Oklahoma,303030201,False,2010,regular,2010-10-30T21:15:00.000Z,,Gaylord Family Oklahoma Memorial Stadium,3835.0,9
564,0,Western Athletic,328,"[0, 0, 21, 21]",42,0.006516663271297185,Utah State,True,,Western Athletic,2440,"[14, 21, 14, 7]",56,0.9934833367287028,Nevada,303032440,False,2010,regular,2010-10-30T22:30:00.000Z,,Mackay Stadium,3816.0,9
565,0,Mountain West,2628,"[7, 21, 7, 13]",48,0.9384321515156187,TCU,True,,Mountain West,2439,"[0, 6, 0, 0]",6,0.06156784848438129,UNLV,303032439,False,2010,regular,2010-10-30T23:00:00.000Z,,Sam Boyd Stadium,3914.0,9
566,0,Western Athletic,70,"[3, 0, 0, 7]",10,,Idaho,True,,Western Athletic,62,"[10, 21, 7, 7]",45,,Hawai'i,303030062,False,2010,regular,2010-10-30T23:30:00.000Z,,Aloha Stadium,3610.0,9
567,0,Sun Belt,2393,"[10, 7, 0, 7]",24,0.07745783731584499,Middle Tennessee,True,,Sun Belt,2032,"[13, 10, 14, 14]",51,0.922542162684155,Arkansas State,303062032,False,2010,regular,2010-11-02T19:00:00.000Z,,Centennial Bank Stadium,3625.0,10
568,0,Big East,164,"[7, 10, 7, 3]",27,0.639009525749075,Rutgers,True,,Big East,58,"[7, 10, 5, 6]",28,0.360990474250925,South Florida,303070058,False,2010,regular,2010-11-03T19:00:00.000Z,,Raymond James Stadium,3886.0,10
569,0,ACC,59,"[14, 0, 0, 7]",21,0.08733866428385917,Georgia Tech,True,,ACC,259,"[0, 7, 0, 21]",28,0.9126613357161408,Virginia Tech,303080259,False,2010,regular,2010-11-04T19:30:00.000Z,,Lane Stadium,3799.0,10
570,0,Mid-American,2084,"[0, 7, 3, 7]",17,0.17488185169883175,Buffalo,True,,Mid-American,195,"[14, 7, 6, 7]",34,0.8251181483011683,Ohio,303080195,False,2010,regular,2010-11-04T19:30:00.000Z,,Peden Stadium,3876.0,10
571,0,Mid-American,2711,"[2, 6, 14, 0]",22,0.28940102597960404,Western Michigan,True,,Mid-American,2117,"[10, 0, 3, 13]",26,0.710598974020396,Central Michigan,303092117,False,2010,regular,2010-11-05T18:00:00.000Z,,Kelly/Shorts Stadium,3786.0,10
572,0,Conference USA,2116,"[7, 16, 7, 10]",40,0.13090966824917527,UCF,True,,Conference USA,248,"[3, 7, 14, 9]",33,0.8690903317508247,Houston,303090248,False,2010,regular,2010-11-05T20:00:00.000Z,,Robertson Stadium,453.0,10
573,0,Big Ten,275,"[0, 6, 14, 14]",34,0.5794798944432692,Wisconsin,True,,Big Ten,2509,"[7, 3, 0, 3]",13,0.4205201055567308,Purdue,303102509,False,2010,regular,2010-11-06T12:00:00.000Z,,Ross-Ade Stadium,3907.0,10
574,0,Big Ten,135,"[0, 0, 0, 8]",8,0.1524113288536162,Minnesota,True,,Big Ten,127,"[7, 14, 3, 7]",31,0.8475886711463838,Michigan State,303100127,False,2010,regular,2010-11-06T12:00:00.000Z,,Spartan Stadium,3936.0,10
575,0,Big Ten,2294,"[3, 3, 3, 9]",18,0.5807655987529959,Iowa,True,,Big Ten,84,"[3, 3, 7, 0]",13,0.41923440124700406,Indiana,303100084,False,2010,regular,2010-11-06T12:00:00.000Z,,Memorial Stadium,3830.0,10
576,0,ACC,152,"[7, 0, 3, 3]",13,0.592501249042875,NC State,True,,ACC,228,"[0, 0, 7, 7]",14,0.40749875095712496,Clemson,303100228,False,2010,regular,2010-11-06T12:00:00.000Z,,Memorial Stadium,3836.0,10
577,0,Big Ten,356,"[6, 25, 0, 14, 7, 7, 6]",65,0.07053175908982467,Illinois,True,,Big Ten,130,"[7, 24, 7, 7, 7, 7, 8]",67,0.9294682409101753,Michigan,303100130,False,2010,regular,2010-11-06T12:00:00.000Z,,Michigan Stadium,3558.0,10
578,0,ACC,258,"[7, 14, 7, 20]",48,0.5186898044338042,Virginia,True,,ACC,150,"[21, 3, 10, 21]",55,0.48131019556619575,Duke,303100150,False,2010,regular,2010-11-06T12:00:00.000Z,,Wallace Wade Stadium,3982.0,10
579,0,Big East,97,"[14, 0, 7, 7]",28,0.7663576923926119,Louisville,True,,Big East,183,"[7, 10, 3, 0]",20,0.23364230760738808,Syracuse,303100183,False,2010,regular,2010-11-06T12:00:00.000Z,,Carrier Dome,1964.0,10
580,0,Mountain West,2005,"[0, 21, 7, 14]",42,0.2656662122846266,Air Force,False,,FBS Independents,349,"[6, 7, 3, 6]",22,0.7343337877153734,Army,303100349,False,2010,regular,2010-11-06T12:00:00.000Z,,Blaik Field at Michie Stadium,3841.0,10
581,0,ACC,120,"[0, 17, 0, 3]",20,0.11301585252702262,Maryland,True,,ACC,2390,"[6, 9, 3, 8]",26,0.8869841474729774,Miami,303102390,False,2010,regular,2010-11-06T12:00:00.000Z,,Hard Rock Stadium,3948.0,10
582,0,SEC,57,"[7, 34, 14, 0]",55,0.9780513647049597,Florida,True,,SEC,238,"[0, 0, 7, 7]",14,0.02194863529504032,Vanderbilt,303100238,False,2010,regular,2010-11-06T12:21:00.000Z,,Vanderbilt Stadium,3973.0,10
583,0,,2127,"[7, 7, 7, 0]",21,0.01797064503808299,Charleston Southern,False,,SEC,96,"[14, 14, 7, 14]",49,0.982029354961917,Kentucky,303100096,False,2010,regular,2010-11-06T12:30:00.000Z,,Commonwealth Stadium,3683.0,10
584,0,,304,"[0, 0, 0, 7]",7,4.153369310511135e-05,Idaho State,False,,SEC,61,"[6, 35, 14, 0]",55,0.9999584663068949,Georgia,303100061,False,2010,regular,2010-11-06T12:30:00.000Z,,Sanford Stadium,3917.0,10
585,0,Big 12,239,"[0, 0, 14, 14]",28,0.0018344048721180561,Baylor,True,,Big 12,197,"[10, 14, 17, 14]",55,0.9981655951278819,Oklahoma State,303100197,False,2010,regular,2010-11-06T12:30:00.000Z,,Boone Pickens Stadium,3646.0,10
586,0,Mid-American,2006,"[7, 0, 9, 7, 7, 0]",30,0.2918442192686638,Akron,True,,Mid-American,2050,"[0, 13, 3, 7, 7, 7]",37,0.7081557807313362,Ball State,303102050,False,2010,regular,2010-11-06T13:00:00.000Z,,Scheumann Stadium,3919.0,10
587,0,,236,"[0, 14, 7, 3]",24,0.00015163162894327176,Chattanooga,False,,SEC,2,"[27, 21, 7, 7]",62,0.9998483683710567,Auburn,303100002,False,2010,regular,2010-11-06T13:00:00.000Z,,Jordan-Hare Stadium,3785.0,10
588,0,Big 12,38,"[14, 21, 3, 7]",45,0.18836665571015299,Colorado,True,,Big 12,2305,"[3, 7, 7, 35]",52,0.811633344289847,Kansas,303102305,False,2010,regular,2010-11-06T14:00:00.000Z,,Memorial Stadium,3833.0,10
589,0,Mid-American,218,"[0, 14, 7, 7]",28,0.37978692283732085,Temple,True,,Mid-American,2309,"[3, 0, 0, 7]",10,0.6202130771626791,Kent State,303102309,False,2010,regular,2010-11-06T14:00:00.000Z,,Dix Stadium,3696.0,10
590,0,Conference USA,242,"[7, 0, 13, 7]",27,0.0026809479991593,Rice,True,,Conference USA,202,"[20, 21, 16, 7]",64,0.9973190520008407,Tulsa,303100202,False,2010,regular,2010-11-06T14:00:00.000Z,,Skelly Field at H. A. Chapman Stadium,3674.0,10
591,0,Mountain West,2439,"[0, 0, 0, 7]",7,2.4597524137304205e-05,UNLV,True,,Mountain West,252,"[14, 24, 14, 3]",55,0.9999754024758627,BYU,303100252,False,2010,regular,2010-11-06T14:00:00.000Z,,LaVell Edwards Stadium,3801.0,10
592,0,Western Athletic,166,"[14, 3, 0, 5]",22,0.23788428810218465,New Mexico State,True,,Western Athletic,328,"[7, 3, 7, 10]",27,0.7621157118978154,Utah State,303100328,False,2010,regular,2010-11-06T15:00:00.000Z,,Romney Stadium,3905.0,10
593,0,ACC,153,"[14, 7, 10, 6]",37,0.3912385596643656,North Carolina,True,,ACC,52,"[7, 21, 0, 7]",35,0.6087614403356344,Florida State,303100052,False,2010,regular,2010-11-06T15:30:00.000Z,,Bobby Bowden Field at Doak Campbell Stadium,3697.0,10
594,0,Western Athletic,62,"[0, 0, 0, 7]",7,7.637574779284506e-05,Hawai'i,True,,Western Athletic,68,"[6, 15, 14, 7]",42,0.9999236242522072,Boise State,303100068,False,2010,regular,2010-11-06T15:30:00.000Z,,Albertsons Stadium,3653.0,10
595,0,Mountain West,2628,"[20, 3, 14, 10]",47,0.9946595027700491,TCU,True,,Mountain West,254,"[0, 0, 0, 7]",7,0.005340497229950924,Utah,303100254,False,2010,regular,2010-11-06T15:30:00.000Z,,Rice-Eccles Stadium,587.0,10
596,0,Pac-10,264,"[0, 6, 10, 0]",16,0.08042545547611546,Washington,True,,Pac-10,2483,"[0, 18, 21, 14]",53,0.9195745445238845,Oregon,303102483,False,2010,regular,2010-11-06T15:30:00.000Z,,Autzen Stadium,3626.0,10
597,0,Conference USA,2572,"[13, 7, 10, 16]",46,0.061190761692958784,Southern Mississippi,True,,Conference USA,2655,"[7, 13, 10, 0]",30,0.9388092383070412,Tulane,303102655,False,2010,regular,2010-11-06T15:30:00.000Z,,Mercedes-Benz Superdome,3493.0,10
598,0,Big Ten,77,"[7, 14, 0, 0]",21,0.07242367615065415,Northwestern,True,,Big Ten,213,"[0, 7, 21, 7]",35,0.9275763238493459,Penn State,303100213,False,2010,regular,2010-11-06T15:30:00.000Z,,Beaver Stadium,3632.0,10
599,0,Big 12,158,"[0, 7, 17, 0, 7]",31,0.6409835577158747,Nebraska,True,,Big 12,66,"[0, 10, 0, 14, 6]",30,0.3590164422841253,Iowa State,303100066,False,2010,regular,2010-11-06T15:30:00.000Z,,Jack Trice Stadium,3772.0,10
600,0,SEC,333,"[0, 7, 7, 7]",21,0.28602407565109444,Alabama,True,,SEC,99,"[3, 0, 7, 14]",24,0.7139759243489056,LSU,303100099,False,2010,regular,2010-11-06T15:30:00.000Z,,Tiger Stadium,3958.0,10
601,0,FBS Independents,2426,"[14, 14, 27, 21]",76,0.042176571845882305,Navy,False,,Conference USA,151,"[14, 7, 7, 7]",35,0.9578234281541177,East Carolina,303100151,False,2010,regular,2010-11-06T15:30:00.000Z,,Dowdy-Ficklen Stadium,3699.0,10
602,0,ACC,103,"[7, 7, 6, 3]",23,0.6603767032201915,Boston College,True,,ACC,154,"[3, 3, 0, 7]",13,0.33962329677980857,Wake Forest,303100154,False,2010,regular,2010-11-06T15:30:00.000Z,,BB&T Field,3630.0,10
603,0,Pac-10,25,"[0, 7, 7, 6]",20,0.5558588856594808,California,True,,Pac-10,265,"[0, 10, 3, 0]",13,0.44414111434051917,Washington State,303100265,False,2010,regular,2010-11-06T16:00:00.000Z,,Martin Stadium,3820.0,10
604,0,Western Athletic,278,"[7, 3, 7, 23]",40,0.622159524069379,Fresno State,True,,Western Athletic,2348,"[14, 0, 7, 13]",34,0.377840475930621,Louisiana Tech,303102348,False,2010,regular,2010-11-06T16:00:00.000Z,,Joe Aillet Stadium,3776.0,10
605,0,Conference USA,276,"[14, 3, 0, 14]",31,0.7276357251615905,Marshall,True,,Conference USA,5,"[7, 7, 0, 3]",17,0.2723642748384095,UAB,303100005,False,2010,regular,2010-11-06T16:15:00.000Z,,Legion Field,3803.0,10
606,0,Sun Belt,2226,"[7, 7, 0, 3]",17,0.11121855106162504,Florida Atlantic,True,,Sun Belt,98,"[7, 2, 7, 0]",16,0.888781448938375,Western Kentucky,303100098,False,2010,regular,2010-11-06T16:30:00.000Z,,Houchens Industries-L. T. Smith Stadium,3796.0,10
607,0,Western Athletic,2440,"[14, 14, 14, 21]",63,0.8185642729146605,Nevada,True,,Western Athletic,70,"[0, 3, 14, 0]",17,0.18143572708533945,Idaho,303100070,False,2010,regular,2010-11-06T17:00:00.000Z,,Kibbie Dome,3791.0,10
608,0,Mountain West,2751,"[7, 14, 0, 10]",31,0.18279160776922554,Wyoming,True,,Mountain West,167,"[7, 7, 3, 17]",34,0.8172083922307745,New Mexico,303100167,False,2010,regular,2010-11-06T18:00:00.000Z,,University Stadium,3971.0,10
609,0,Pac-10,204,"[7, 0, 7, 0]",14,0.319706215276102,Oregon State,True,,Pac-10,26,"[7, 0, 7, 3]",17,0.680293784723898,UCLA,303100026,False,2010,regular,2010-11-06T19:00:00.000Z,,Rose Bowl,1056.0,10
610,0,Sun Belt,309,"[7, 14, 0, 0]",21,0.0003104714411970022,Louisiana,False,,SEC,145,"[24, 6, 3, 10]",43,0.999689528558803,Ole Miss,303100145,False,2010,regular,2010-11-06T19:00:00.000Z,,Vaught-Hemingway Stadium,3974.0,10
611,0,Sun Belt,2653,"[14, 10, 10, 7]",41,,Troy,True,,Sun Belt,249,"[7, 7, 14, 7]",35,,North Texas,303100249,False,2010,regular,2010-11-06T19:00:00.000Z,,,,10
612,0,Big 12,201,"[0, 0, 17, 2]",19,0.06930306835152555,Oklahoma,True,,Big 12,245,"[9, 3, 7, 14]",33,0.9306969316484744,Texas A&M,303100245,False,2010,regular,2010-11-06T19:00:00.000Z,,Kyle Field,3795.0,10
613,0,SEC,8,"[7, 17, 10, 7]",41,0.4440289205660616,Arkansas,True,,SEC,2579,"[7, 3, 0, 10]",20,0.5559710794339384,South Carolina,303102579,False,2010,regular,2010-11-06T19:00:00.000Z,,Williams-Brice Stadium,3994.0,10
614,0,Sun Belt,2433,"[10, 0, 10, 8, 7, 0]",35,0.3953897167765176,Louisiana Monroe,True,,Sun Belt,2229,"[14, 7, 0, 7, 7, 7]",42,0.6046102832234824,Florida International,303102229,False,2010,regular,2010-11-06T19:30:00.000Z,,FIU Stadium,218.0,10
615,0,Big 12,251,"[0, 0, 0, 14]",14,0.24661167080042667,Texas,True,,Big 12,2306,"[10, 14, 15, 0]",39,0.7533883291995733,Kansas State,303102306,False,2010,regular,2010-11-06T20:00:00.000Z,,Bill Snyder Family Football Stadium,3636.0,10
616,0,SEC,2633,"[13, 27, 10, 0]",50,0.9652849741683264,Tennessee,False,,Conference USA,235,"[7, 0, 0, 7]",14,0.03471502583167365,Memphis,303100235,False,2010,regular,2010-11-06T20:00:00.000Z,,Liberty Bowl Memorial Stadium,3805.0,10
617,0,Big 12,142,"[14, 3, 0, 0]",17,0.15257516014563344,Missouri,True,,Big 12,2641,"[3, 7, 14, 0]",24,0.8474248398543666,Texas Tech,303102641,False,2010,regular,2010-11-06T20:00:00.000Z,,Jones AT&T Stadium,3784.0,10
618,0,Pac-10,12,"[0, 3, 7, 7]",17,0.041357170482366534,Arizona,True,,Pac-10,24,"[7, 14, 14, 7]",42,0.9586428295176335,Stanford,303100024,False,2010,regular,2010-11-06T20:00:00.000Z,,Stanford Stadium,3940.0,10
619,0,Conference USA,2567,"[0, 7, 7, 0]",14,0.3362935321785654,SMU,True,,Conference USA,2638,"[14, 7, 0, 7]",28,0.6637064678214346,UTEP,303102638,False,2010,regular,2010-11-06T21:05:00.000Z,,Sun Bowl Stadium,3946.0,10
620,0,Mountain West,36,"[3, 3, 7, 6]",19,0.4693038534448126,Colorado State,True,,Mountain West,21,"[0, 7, 10, 7]",24,0.5306961465551874,San Diego State,303100021,False,2010,regular,2010-11-06T22:00:00.000Z,,Qualcomm Stadium,3932.0,10
621,0,Pac-10,9,"[7, 0, 14, 12]",33,0.6801144923601097,Arizona State,True,,Pac-10,30,"[0, 14, 15, 5]",34,0.3198855076398904,USC,303100030,False,2010,regular,2010-11-06T22:30:00.000Z,,Los Angeles Memorial Coliseum,477.0,10
622,0,Mid-American,2649,"[0, 0, 23, 7]",30,0.004514835425712849,Toledo,True,,Mid-American,2459,"[7, 21, 28, 9]",65,0.9954851645742872,Northern Illinois,303132459,False,2010,regular,2010-11-09T19:00:00.000Z,,Brigham Field at Huskie Stadium,3764.0,11
623,0,Mid-American,193,"[7, 7, 7, 3]",24,0.8539561679406764,Miami (OH),True,,Mid-American,189,"[0, 7, 0, 14]",21,0.1460438320593236,Bowling Green,303140189,False,2010,regular,2010-11-10T20:00:00.000Z,,Doyt Perry Stadium,3700.0,11
624,0,Big East,221,"[7, 0, 14, 7]",28,0.41529461780758725,Pittsburgh,True,,Big East,41,"[7, 3, 10, 10]",30,0.5847053821924127,Connecticut,303150041,False,2010,regular,2010-11-11T19:30:00.000Z,,Rentschler Field,3892.0,11
625,0,Conference USA,151,"[7, 17, 3, 27]",54,0.20573073923906815,East Carolina,True,,Conference USA,5,"[7, 14, 14, 7]",42,0.7942692607609319,UAB,303150005,False,2010,regular,2010-11-11T20:00:00.000Z,,Legion Field,3803.0,11
626,0,Mid-American,2050,"[0, 10, 10, 0]",20,0.8977367300701489,Ball State,True,,Mid-American,2084,"[3, 0, 0, 0]",3,0.10226326992985119,Buffalo,303162084,False,2010,regular,2010-11-12T18:00:00.000Z,,UB Stadium,3965.0,11
